"How many times have you run into a case where your database design is almost"" right?   read more""",Data and Database
"I’ve increasingly been bumping into clients with the need to find a dependable, configurable, durable, and secure off-site backup mechanism and CloudBerry Lab’s Server Backup totally, and completely, fits the bill.  Practical SQL Server read more",Data and Database
"While it is cool to see a SQL Server running for months at a time, that ‘coolness’ is lost when everything during those 100+ days has been logged to the same log.  Practical SQL Server read more",Data and Database
"In the previous installments of this series, we&#8217;ve taken a close look at the NSURLSession API introduced in iOS 7 and OS X Mavericks. Networking on iOS and OS X has become much simpler and more flexible thanks to the NSURLSession API. Does this mean that you should stop using AFNetworking for your networking needs? [&#8230;]",Client And Mobile Technologies
"In this tutorial, I will show you how to create a collect-the-pieces game using the Corona SDK and the Lua programming language. We will explore how to use touch controls and events, create shapes using the graphics API, and we will also make use of physics collisions and timers. Let&#8217;s get started. 1. Application Overview [&#8230;]",Client And Mobile Technologies
"It was another strong and, may I say, dominant year for the Android platform. It continued to dominate in market share and climb in numbers. Countless devices were released featuring the popular, mobile operating system and not all of those devices were smartphones or tablets. Android is making headway in new territories. 2013 was a [&#8230;]",Client And Mobile Technologies
"In the previous tutorial, we started creating a simple podcast client to put what we&#8217;ve learned about NSURLSession into practice. So far, our podcast client can query the iTunes Search API, download a podcast feed, and display a list of episodes. In this tutorial, we zoom in on another interesting aspect of NSURLSession, out-of-process downloads. [&#8230;]",Client And Mobile Technologies
"Designing for the Android platform isn&#8217;t easy, especially if you&#8217;re used to designing for iOS. Is porting your iOS designs to Android a viable option? It&#8217;s not, and I will tell you why. The Backstory Chances are, you got into mobile design so you could make iOS applications. Sooner or later though, you&#8217;ll find yourself [&#8230;]",Client And Mobile Technologies
"In this tutorial, you&#8217;ll learn how to consume web services using the popular kSOAP library in an Android application. kSOAP is a reputable library loved by developers who have the need to parse WSDL (Web Service Definition Language) and SOAP (Simple Object Access Protocol) messages. Introduction The kSOAP library is an elegant, lightweight, and efficient [&#8230;]",Client And Mobile Technologies
"In the previous tutorials, we explored the fundamentals of the NSURLSession API. There is one other feature of the NSURLSession API that we haven&#8217;t look into yet, that is, out-of-process uploads and downloads. In the next two tutorials, I will show you how to create a very simple podcast client that enables background downloads. Introduction [&#8230;]",Client And Mobile Technologies
"In this tutorial, you will learn the basics of the Lua programming language and I will help you getting started with writing applications for iOS and Android. Excited? Let&#8217;s dive right in. Introduction In this tutorial, we will take a look at the Corona SDK and the Lua programming language. Even though Lua isn&#8217;t difficult [&#8230;]",Client And Mobile Technologies
"In this tutorial, I&#8217;ll be showing you how to create an obstacles avoiding game using the Corona SDK. You&#8217;ll learn more about touch controls, collision detection, and physics. The objective of the game is to avoid as many obstacles as you can to obtain the highest score. Let&#8217;s get started. 1. Application Overview Using ready-made [&#8230;]",Client And Mobile Technologies
"We&#8217;re excited to announce a few changes to the Tuts+ team this week. After working as mobile editor for over three and a half years, we&#8217;re saying goodbye to Mark Hammonds, and offering a warm welcome to Bart Jacobs! Thanks to Mark Hammonds Everyone at Tuts+ would like to thank Mark for everything he has [&#8230;]",Client And Mobile Technologies
"HTML5 Weekly Issue 122 - January 29, 2014                           Read this issue on the Web                          HTML  Weekly      Issue 122January 29, 2014                    featured               Reversing Course, Google Rejects Adobe's CSS Regions Spec &#8212;  Google has controversially taken a step back on CSS Regions, a spec Adobe has been working on for years to bring magazine-style layout capabilities to the Web. Blink’s focus this year is on performance, particularly on mobile platforms, rather than new features. Adobe's CSS Regions polyfill could now become more significant to developers who liked the functionality.           CNet                         EME WTF? An Introduction to Encrypted Media Extensions &#8212;  Sam Dutton takes a look at the API behind the recent ‘HTML5 DRM’ controversy. EME essentially allows webapps to interact with arbitrary content protection systems.           HTML5 Rocks                         Nominate Your Web Heroes for O'Reilly's 2014 Web Platform Awards           O'Reilly Media                from our sponsor               Frontend Masters: New Interactive Data Visualization with d3.js Course by Ian Johnson          Ian Johnson, organizer of Bay Area d3 and creator of tributary.io, teaches you the major parts of d3.js through building step-by-step a complex interactive visualization using publicly available data. He codes it all from scratch…so you’ll know exactly how everything works and be able to build your own visualizations!  Watch this free lesson where Ian applies color scales and sizes scatterplot points based on data range.          Frontend Masters                    reading               The HTML Landscape: The Differences Between Various HTML Specs &#8212;  A document that aims to capture the key differences between three HTML specifications: WHATWG’s HTML Living Standard and W3C’s HTML 5.0 and 5.1 specs.           W3C                         CSS Regions Considered Harmful &#8212;  The father of CSS and CTO of Opera shares his opinions on CSS Regions, as championed by Adobe. He argues CSS Regions leads to extra unnecessary DIVs, that they’re not responsive, and they’re confusing and verbose.           Håkon Wium Lie                         CSS Regions Matter &#8212; And the yin to the yang above.          Flippin' Awesome                         CSS Regions in Blink: The Background Discussion on the blink-dev Mailing List           Google Groups                         10 HTML Tags You Might Not Be Using &#8212;  meter, progress, cite, q, pre, kbd, samp, small, output, and dfn.           Aurelio De Rosa                         CSS Animation Tricks: State Jumping, Negative Delays, Animating Origin, and More &#8212;  A handful of interesting approaches, complete with inline examples.           CSS Tricks                         After… no, no, ::before… wait… &#8212;  A look at the semantic issues with what ‘before’ and ‘after’ really mean in the context of CSS selectors.           HTML5 Hub                         The User Timing API: For Understanding Your Web App &#8212;  Alex Danilo looks at a handy browser API that lets you instrument your web application to identify where your application is spending its time.           HTML5 Rocks                watching               pushState to the Future: Progressive Enhancement Using HTML5 pushState at Twitter &#8212;  Todd Kloots of Twitter speaks about HTML5’s History API and demonstrated how its pushState method is used in Twitter’s Web-based interface.           O'Reilly Media                         All About WebGL &#8212;  A complete 3 hour event from Google’s San Francisco offices with various talks on WebGL. Note: The first full talk, from Tony Parisi, begins at around the 29:40 mark.           SFHTML5                         Using Bower to Manage your Front-End Dependencies (January 30) &#8212;  A cheap and short live online course about the popular dependency manager. It takes place this Thursday (30th) at 1PM EST.           appendTo                code and tools               veinjs: jQuery Plugin for CSS Injection &#8212;  Aims to be fast and persistent.           Danny Povolotski                         promoSlide: jQuery Plugin for Promotional Content That Appears with User Scrolling           Andy Atkinson                         Tether: To Keep Absolutely Positioned Elements Attached to Other Elements           HubSpot                         Drop: A Fast and Capable Dropdown (Menu | Control | Card) Library           Hubspot                jobs               Front-End Developer (50-100%) at Cargo Media (Basel, Switzerland) &#8212; To further develop our framework, we are looking for front-end developers with a strong affinity towards design. Work includes graphic design &amp; mockups, a mobile-first philosophy, implementing responsive design with HTML5 / CSS3 / jQuery, etc.                         UX Designer at Booking.com in Amsterdam - incl. relocation support &#8212; Booking.com- the #1 accommodation website is looking for the world’s smartest designers. Good in HTML &amp; CSS? You’ll be given the freedom to make meaningful and measurable improvements impacting millions of people. Join us at our beautiful HQ in Amsterdam.                demos               Visage|SDK for HTML5: A Commercial JavaScript SDK for Face Tracking          Includes three demos and seems to work really well.          Visage                             spacedrum! A Playable Steel Drum in the Browser           Diógenes Herminio                         Chrome + LEGO: You Can Build Whatever You Like &#8212;  It’s 18 months old already but the WebGL-based ‘Build with Chrome’ online LEGO builder is now open to everyone.           Google Chrome Blog                last but not least..               Speed Up Your App Performance! &#8212;  It’s easier to build faster apps when you can quickly identify the root cause and spot bottlenecks. New Relic helps you monitor and track the health of your application so you can spot bugs with code-level visibility. Try New Relic today &amp; we’ll send you a FREE Nerd Life t-shirt.           Sponsored New Relic                         Static Showdown: A Hackathon for Static Web Apps (February 8-9) &#8212;  Registration closes in two days (end of the month). There will be prizes.           Divshot                        Curated by Peter Cooper and published by Cooper Press.Want to sponsor an issue? See our media kit. &copy; 2014 Cooper Press Ltd. Email policy Privacy policyOffice 30, Fairfield Enterprise Centre, Louth, LN11 0LS, UK      Update your email addressor unsubscribe here                  ",Client And Mobile Technologies
"HTML5 Weekly Issue 121 - January 22, 2014                           Read this issue on the Web                          HTML  Weekly      Issue 121January 22, 2014                    featured               L20n: A New Localization Framework Developed by Mozilla for The Web &#8212;  L20n is a new localization framework developed by Mozilla for the Web. It allows localizers to put small bits of logic into localization resources to codify the grammar of the language.           Mozilla                         Nominate Someone for O'Reilly's 2014 Web Platform Awards &#8212;  O’Reilly wants to recognize contributors who have demonstrated exceptional leadership, creativity, and collaboration in the worlds of HTML5 and JavaScript. Nominations are due in by February 5.           O'Reilly                         A Night of Style and Web Graphics with The W3C in Seattle, WA &#8212;  A free, space-limited event in Seattle next Wednesday (January 29) where you’ll hear some talks from CSS and SVG Working Group members.           David Storey                from our sponsor               Can you spot the 4 most common .NET memory problems?          Red Gate’s Beth Aitman looks at 4 common types of .NET memory problem and how to fix them. She covers the symptoms, how to investigate each problem, and possible solutions. Read this new article.          Red Gate Software                    reading               44 (and counting) Clear and Concise Tutorials on Modern Web Topics &#8212;  Straightforward tutorials on a variety of things from speech recognition and getUserMedia to the Google Street View Image API and HTML5 Geolocation.           Robert Jones                         Static Web Apps - A Field Guide &#8212;  A guide to the world of static Web applications and solutions to common challenges encountered while building them.           staticapps.org                         WebGL Deferred Shading          Did you know many features of WebGL 2 are available today as WebGL extensions? In this article, see how to use the WEBGL_draw_buffers extension to create a scene with a large number of dynamic lights using a technique called deferred shading.          Mozilla Hacks                             Chrome Updated and Now My Site Looks Bad, Help! &#8212;  Chrome 32 changed the way that scrollTop was calculated and this can have knock on effects.           Jeffrey T Fritz                         A Commonly Overlooked CSS Animation Property: animation-fill-mode           David Walsh                         Flexbox for Forms &#8212;  Shows how to use CSS Flexible Boxes to lay out forms.           Ben Schwarz                         Prevent Common Problems When Writing CSS From Scratch           Krystal Campioni                         HTML5 Input Patterns and Invalid Regex &#8212;  What happens if you provide a bad regular expression for an HTML5 validation? Nothing. And that can be bad.           Raymond Camden                         HTML5 Input Types Alternative &#8212;  Vitali argues that inconsistent implementation by different browsers means HTML5’s input types aren’t ready for the big time and.. you should use his JavaScript UI library instead.           Vitali Malinouski                          5 Ways that CSS and JavaScript Interact That You May Not Know About           David Walsh                         The src-N Responsive Image Solution           HTML5 Hub                         Getting Started with Web Components           Basem Emara                watching               Yo Polymer: A Whirlwind Tour Of Web Component Tooling &#8212;  “Web Components are going to change everything you think you know about building for the web,” says Addy Osmani. In a talk at DotJS and a bonus video, Addy walks through what Web Components have to offer and how to build them using modern tooling. Excellent stuff.           HTML5 Rocks                code and tools               The HTML 5 JavaScript API Index &#8212;  An index automatically generated from the HTML 5 specification documents by scanning them for IDL (Interface Definition Language) fragments.           html5index.org                         P: Peer-to-Peer Networking with Browsers           Ozan Turgut                         Use WebRTC for Audio/Video Conferencing with No Setup or Backend Needed           GoInstant                jobs               UX Designer at Booking.com in Amsterdam - incl. relocation support &#8212; Booking.com - #1 accommodation website is looking for the world’s smartest designers. Good in HTML &amp; CSS? You’ll be given the freedom to make meaningful and measurable improvements impacting millions of people. You’ll join us at our beautiful HQ in Amsterdam!          Booking.com                         Front End Developer at Econsultancy (London) &#8212; We're looking for a Front End Developer to join our 8 man dev team in central London. You'll be working with AngularJS, HTML5, responsive designs, Rails and other exciting technologies. Passion required, ideally perm, but will consider contractors too.          Econsultancy                demos               XBOXIE: HTML5 Games that Play Well on the Xbox One &#8212;  Through IE11, the Xbox One can play HTML5 games but unfortunately not all games support the controller well. Xboxie searches for games and tests and lists them if they play well.           XBoxie                         Haptic Effect Demo using the HTML5 Vibration API &#8212;  Currently working on Firefox Mobile, Firefox for Android, Chrome (beta) for Android.           The Lab                last but not least..               Hack Reactor: $100k Average Salaries. 98% Hiring Rate &#8212;  Become a full-stack engineer in 12 weeks at Hack Reactor’s software career accelerator. Includes 800 hours of instruction, Hiring Day and technical interview prep.           Sponsored                         Curated by Peter Cooper and published by Cooper Press.Want to sponsor an issue? See our media kit. &copy; 2013 Cooper Press Ltd. Email policy Privacy policyOffice 30, Fairfield Enterprise Centre, Louth, LN11 0LS, UK      Update your email addressor unsubscribe here                  ",Client And Mobile Technologies
"HTML5 Weekly Issue 120 - January 15, 2014                           Read this issue on the Web                          HTML  Weekly      Issue 120January 15, 2014                    featured               W3C Advisory Committee Elects Technical Architecture Group &#8212;  Domenic Denicola of Lab49 and David Herman of Mozilla made it to W3C TAG.           W3C                         Web Apps That Talk: Introduction to the Speech Synthesis API &#8212;  The Web Speech API adds voice recognition (speech to text) and speech synthesis (text to speech) to JavaScript, with the latter landing in Chrome 33 (still a Dev channel release). Eric Bidelman looks at how to get your Web pages speaking.           HTML5 Rocks                         10 of the Best HTML5 Games from 2013 &#8212;  Not your typical list post but a good roundup of some genuinely good games.           Austin Hallock                         Requirements for DRM in HTML5 Are A Secret           Boing Boing                from our sponsor               Don’t Let Bugs Slow Down Your App Performance!          Slow apps are buggy apps. New Relic lets you speed up your application’s performance by giving you code-level monitoring visibility. Try New Relic today and we’ll even send you a FREE Nerd Life t-shirt.          New Relic                    reading               What's Wrong with the CSS Box Model, and How to Fix It &#8212;  A look at why the default box model is a problem and why ‘box-sizing: border-box’ is a good workaround.           Press Up                         Enhancing the HTML abbr Element on Mobile &#8212;  Aurelio De Rosa explains the HTML abbr element and how to make it work nicely on mobile touch screen devices.           Flippin' Awesome                         Getting Started with the WebP Image Format           Treehouse Blog                         HTTP/2 Considerations and Tradeoffs &#8212;  A Chromium developer working on HTTP/2 shares a lot of insights and data on the considerations and tradeoffs with the protocol.           William Chan                         Capture Canvas and WebGL Output As Video using WebSockets           Jos Dirksen                         Andrew Betts on Developing for Mobile with HTML5 &#8212;  Brian Rinaldi interviews Andrew Betts, founder of FT Labs, about the challenges of building for mobile platforms with HTML5 and related tools.           InfoQ                         Mozilla Calls on World to Protect Firefox Browser From the NSA           Wired Enterprise                         Fast Interactive Prototyping with Sketch and D3.js           Maël Primet                         Building Fast Infinite List Views &#8212;  Paul Irish collects together some patterns and antipatterns on Google+.           Paul Irish                         Malicious Use of the HTML5 Vibrate API &#8212;  Convincing fake interface modals and fake phone calls could lead to phishing attempts or other malicious behavior.           Terence Eden                         libsass.js: Sass Compilation in the Browser as an Emscripten Experiment &#8212;  A rather technical look at how two developers got the C-based libsass Sass compilation library working within the browser using Emscripten. A great read if you want to do your own library work with Emscripten, however.           Rodney Rehm                watching               Media APIs for The Multi-Platform Web &#8212;  At the Chrome Dev Summit 2013, two Chrome developers look at how to build dynamic, multi-device Web applications using the video and audio elements, WebRTC, Web Audio, and more.           Sam Dutton and Jan Linden                         Stunning Visuals with Maths and...no JavaScript? &#8212;  A 32 minute presentation from Full Frontal 2013 that covers lots of creative visual uses for CSS transforms and other CSS3 features.           Ana Tudor                         Polymer &#8212;  Polymer is a new type of library for the evolving modern web platform that leverages the many technologies behind web components. Google’s Eric Bidelman walks through what’s involved.           Eric Bidelman                         An Update on Google's Blink Engine &#8212;  Paul Irish and Eric Seidel talk about the latest on Google Chrome’s Blink rendering engine.           YouTube                code and tools               Chrome 32 Released to the Stable Channel &#8212;  A key new feature for Chrome 32 is tab indicators for sound, webcam and casting so users can now track down ‘noisy’ tabs. Chrome on Windows 8 ‘Metro’ also gets a new look.           Google                         polymermvc: Sample ASP.NET MVC4 App Showing How to Use Polymer, Bootstrap and Angular.JS           Peter Shaw                jobs               Front End Developer at Econsultancy (London) &#8212; We're looking for a Front End Developer to join our 8 man dev team in central London. You'll be working with AngularJS, HTML5, responsive designs, Rails and other exciting technologies. Passion required, ideally perm, but will consider contractors too.          Econsultancy                         UX Designer at Booking.com in Amsterdam - incl. relocation support &#8212; Booking.com - #1 accommodation website is looking for the world’s smartest designers. Good in HTML &amp; CSS? You’ll be given the freedom to make meaningful and measurable improvements impacting millions of people. You’ll join us at our beautiful HQ in Amsterdam!          Booking.com                demos               Face Substitution Demo          A fun WebGL based ‘face substitution’ demo that uses getUserMedia and the JavaScript library ‘clmtrackr’. Yes, that’s me on the right and, oh, it doesn’t like glasses.          Audun Mathias Øygard                             The Black Brick Road of O.Z.: An HTML5 Story Game &#8212;  A beautiful feat with a large amount of CSS and vanilla JavaScript.           Rachel Nabors and Xamag                         CSS Shaky Animation Effect           Tyler Gaw                last but not least..               DreamFactory - Free Backend Hosting and REST API for Mobile App Development &#8212;  Need a backend for your apps? DreamFactory provides free hosting, user management and SSO, and REST APIs for SQL, NoSQL, files, and any remote backend service. Sign up for a free account on our website or install the open source package.           Sponsored                         Curated by Peter Cooper and published by Cooper Press.Want to sponsor an issue? See our media kit. &copy; 2013 Cooper Press Ltd. Email policy Privacy policyOffice 30, Fairfield Enterprise Centre, Louth, LN11 0LS, UK      Update your email addressor unsubscribe here                  ",Client And Mobile Technologies
"HTML5 Weekly Issue 119 - January 8, 2014                           Read this issue on the Web                          HTML  Weekly      Issue 119January 8, 2014                    featured               Intro to Shadow DOM &#8212;  Part of the Web Components standard, the Shadow DOM enables one to encapsulate the DOM of a widget. This article explains how that works.           Nettuts+                         The Motion Picture Association of America Has Joined W3C &#8212;  Unsurprisingly, the response has not been particularly positive.           Twitter                         grunt-uncs: A Grunt Task for Removing Unused CSS From Your Projects &#8212;  An animated GIF demonstrates taking a multi-page project using Bootstrap with over 120KB of CSS down to just 11KB.           Addy Osmani                         Chrome Team and Udacity's Mobile Website Development and Design Course &#8212;  A MOOC (Massive Open Online Course) by Peter Lubbers and Chris Wilson.           Udacity                from our sponsor               DreamFactory - Open Source Backend Platform & REST API for HTML5 App Development          Don’t write server code. We provide backend services and REST API for SQL, NoSQL, BLOBs, email, users, roles, SSO, OAuth, and remote web services. Get a free account on our website with examples for AngularJS, jQuery, and Sencha Touch.          DreamFactory                    reading               Is Your Fullscreen API Code Up to Date? Make It Work The Same in Modern Browsers &#8212;  With the introduction of IE11, all major browsers now support the Fullscreen API. However, due to prefixes and differences between the specification and early implementations, you may need to update any code you have that makes use of this feature.           David Storey                         CSS Blend Modes Could Be The Next Big Thing in Web Design           Bennett Feely                         Web Platform: Five Technologies to Look Forward to in 2014 &#8212;  Five technologies that will make 2014 an exciting year for the web platform: asm.js, ParallelJS, ECMAScript 6, Web Components and CSS Grid Layout.           Dr Axel Rauschmayer                         How to Use the HTML5 Vibration API           SitePoint                         Styling HTML Elements Based On Locale           Sergey Lukin                         Dear Web: An Open Letter to W3C Member Representatives and Web Developers &#8212;  Let’s get Dave Herman and Domenic Denicola onto the W3C TAG (Technical Architecture Group).           Brian Kardell                         Despite Automatic Updates, Old Browsers Are Still A Problem &#8212;  A look at the effectiveness of the now ubiquitous ‘automatic updates’ offered by browsers. Chrome seems to be the most successful with only 10% of users running older versions.           ZDNet                         2013 – The Year in Web Development &#8212;  Prominent developers and authors take a look back at what impacted web development in 2013.           Flippin' Awesome                         How to Measure Frontend Perfomance with Grunt           Stefan Judis                         Releasing HTML5 Games for Windows 8 &#8212;  In this 160 page book, Jesse Freeman demonstrates how Windows 8 presents an incredible opportunity for distributing and monetizing HTML5 games by showing you how to port your original web-based JavaScript games to the new “touch-first” version of Windows.           O'Reilly Media                         Ten Reasons We Switched From An Icon Font to SVG           Ian Feather                         How Can I Manually Test My Responsive Mobile App? Part 1 &#8212;  There’s also a second part about using emulators.           Abdel Saleh                         Getting Started with HTML5 &#8212;  A quick high level guide showing some of the benefits of HTML5.           Thinkful                code and tools               ReconnectingWebSocket: A Decorator for The WebSocket API That Automatically Reconnects &#8212;  Replace your new WebSocket calls with new ReconnectingWebSocket and you’ll get an automatically reconnecting WebSocket instead.           Joe Walnes                         glsl-transition: Make Transition Effects with The Power of WebGL Shaders           Gaëtan Renaudeau                         Transitionize: Dynamic CSS3 Transitions with JavaScript           Alexander Petkov                         Kami: A Fast and Lightweight WebGL Sprite Rendering Framework                          AccessLint: An Online Web Accessibility Testing Tool                          Hover.css: A Collection of CSS3-Powered Hover Effects                 jobs               Junior Web Developer &#8212; We are an award winning web design, application development and internet marketing firm focused on creating innovative solutions that deliver a positive impact to our clients. In this role, you will serve as the technical contact for client implementations as well as provide technical support to clients and the Client Services team on an ongoing basis. You will also be responsible for the delivery of new functionality and system enhancements to websites and web applications for our clients.          Boston Interactive                         UX Designer at Booking.com in Amsterdam - incl. relocation support &#8212; Booking.com - #1 accommodation website is looking for the world’s smartest designers. Good in HTML &amp; CSS? You’ll be given the freedom to make meaningful and measurable improvements impacting millions of people. You’ll join us at our beautiful HQ in Amsterdam!          Booking.com                demos               Nent: An Asteroids Game Leveraging WebGL Shaders for A 48 Hour Game Jam &#8212;  An interesting submission for the latest Ludum Dare game jam along with an explanation of how it works.           Zoli Kahan                         vLine: Free WebRTC Video Chat &#8212;  A new type of video chat based on WebRTC that lets you quickly create an online video chat room within the browser.           vLine                         Perspective Mockups using CSS3 3D Transforms &#8212;  Make some cool looking perspective mockups for your designs using CSS3 3D transforms. Very basic usage of 3D transforms but impressive visuals achieved. Great for starting 3D stuff if you haven’t yet.           The Code Player                last but not least..               Don’t Let Bugs Slow Down Your App Performance! &#8212;  You can’t build faster apps if you don’t know what is—and isn’t—working. New Relic lets you monitor and track application health, spot bugs and identify the root case—fast. Take New Relic for a spin now &amp; we’ll even send you a free Nerd Life t-shirt.           Sponsored by.. New Relic                        Curated by Peter Cooper and published by Cooper Press.Want to sponsor an issue? See our media kit. &copy; 2013 Cooper Press Ltd. Email policy Privacy policyOffice 30, Fairfield Enterprise Centre, Louth, LN11 0LS, UK      Update your email addressor unsubscribe here                  ",Client And Mobile Technologies
"HTML5 Weekly Issue 118 - December 19, 2013                       Our new homepage, Fluent 2014, Myth CSS      Read this issue on the Web                          HTML  Weekly      Issue 118December 19, 2013                    from the editor       Welcome to issue 118 of HTML5 Weekly. We're taking a break over Christmas and the New Year so the next full issue will be on January 8. We're considering doing a 2013 retrospective on the 1st though so keep an eye out for that.       In other news, HTML5 Weekly has an all new mobile-friendly homepage, complete with proper archives and full-text search. Looking for everything we've featured on Web Audio or WebSockets? Now it's easy :-)      featured               Myth: A CSS Post-Processor for CSS 'The Way It Was Imagined' &#8212;  CSS doesn’t always work as specced in the browser. Myth is a CSS ‘post-processor’ that takes CSS written in idealistic or spec-friendly ways and converts it into ‘real world’ CSS.                          Final Day of 'Best Price' for O'Reilly Fluent 2014: March 11-13, 2014, San Francisco &#8212;  O’Reilly Fluent spotlights the emerging methods, tools, and technologies of the Web Platform and JavaScript, including Node. The Best Price ends today, December 19.           O'Reilly Media                         First Commercial 3D Web Game Powered By asm.js Unveiled           Mozilla                from our sponsor               Frontend Masters: AngularJS Course by &quot;AngularJS in Action&quot; Author Lukas Ruebbelke          Dive into AngularJS, a framework that makes it easy to organize code using concepts like two-way binding, dependency injection and views which results in very testable code. See how easy it is to build simple jQuery directives with AngularJS in this free sample lesson.          Frontend Masters                    reading               The Gamepad API: A Quick Introduction to Using Gamepads from the Browser           Mozilla Hacks                         Understanding The Real-World Performance of Your Web Application Across IE11 and Other Browsers &#8212;  Together with Google, Mozilla, Microsoft, and others, the W3C Web Performance working group has standardized the Navigation Timing, Resource Timing, User Timing, and Performance Timeline interfaces to help you understand and improve the performance of your web application.           IEBlog                         How to Build A 3D Game with The WebGL-based Three.js Library           Creative Bloq                         Monster Madness: Creating Games On The Web with Emscripten &#8212;  A look at some of the issues involved in porting a C++ game across to the Web using Emscripten.           Mozilla Hacks                         CSS Variables in Firefox Nightly           Mozilla Hacks                         Google Announces Chrome Apps’ Improved Offline Capabilities and Mac Support           InfoQ                         300ms Tap Delay, Gone Away &#8212;  Google’s Jake Archibald reports that as of Chrome 32 for Android (currently in beta) the famous 300ms tap delay is gone for mobile-optimised sites, without removing pinch-zooming.           HTML5 Rocks                         Preprocessing SVGs for The Web in 3 Automated Steps           Alexander Goedde                         Falling Back From SVG to PNG &#8212;  With legacy browsers lacking SVG support still around, a bitmap fallback solution may still be needed. A simple JavaScript based method is presented.           Alexander Goedde                         How to Use the HTML5 Vibration API           SitePoint                         5 Most Exciting Features of Foundation 5 &#8212;  Zing Design shares their top 5 new features in the new Foundation 5 frameworks and why they believe they’re important.           Flippin' Awesome                         5 .htaccess Snippets to Borrow from HTML5 Boilerplate           David Walsh                         Application Layout with CSS3 Flexible Box Module           Mozilla Hacks                code and tools               Unison.js: Unifying Named Break Points Across CSS, JavaScript, and HTML &#8212;  Declare named user interface break points in one place and automatically sync them across your JavaScript and markup. Then complex responsive tasks such as conditional loading and image swapping become simpler.           Dan Chilton                         Google Font Previewer for Chrome &#8212;  A very handy add-on for Chrome that makes it possible to quickly preview what the current page would look like with Google Web Font fonts of your choice applied.           Pamela Fox                         jQuery Audit: Chrome DevTools Extension for Debugging jQuery           Andres Suarez                         Dynatable: HTML5+JSON Interactive Table jQuery Plugin &#8212;  A semantic, interactive table plugin using jQuery, HTML5, and JSON with a great demo and tutorial page.           Steve Schwartz                         Headroom.js: Hide Your Page Header Until You Need It           Nick Williams                         SpeedCurve: Monitor The Front-End Performance of Your Website                          jquery.adaptive-backgrounds.js: Extract Dominant Colors From An Image, Apply Them to The Background           Brian Gonzalez                         OMG! Rainbow Dividers in CSS3                 demos               Google Emulates Late-80s Amiga 500 Computer in Chrome &#8212;  Google’s latest Portable Native Client technology demo.           Christian Stefansen                         Conquer the Lonely Mountain in Chrome &#8212;  A Hobbit-themed Chrome Experiment from Warner Bros. Pictures, New Line Cinema and Metro-Goldwyn-Mayer Pictures.           Google Chrome Blog                         SpinKit: A Collection of Loading Indicators Animated with CSS           Tobias Ahlin                last but not least..               *|LBTITLE|* &#8212; *|HTML:LBADTEXT|*            (Sponsored Item)                         The All New HTML5Weekly.com &#8212; Complete with archives, full-text search, and an RSS feed of the issues. Fully mobile-friendly too.          HTML5 Weekly                        Curated by Peter Cooper and published by Cooper Press.Want to sponsor an issue? See our media kit. &copy; 2013 Cooper Press Ltd. Email policy Privacy policyOffice 30, Fairfield Enterprise Centre, Louth, LN11 0LS, UK      Update your email addressor unsubscribe here                  ",Client And Mobile Technologies
